,Seed,Time,Fastest,Slowest,F_input,S_input,Total_running_time
88,30910,0.0,0.000000,0.000000,0,2536,2.2153589725494385
89,30911,0.0,0.000000,0.000000,0,1,2.2217824459075928
90,30912,1e-06,0.000000,0.000001,-12395,-2404964648,2.228609323501587
91,30913,0.0,0.000000,0.000000,1,-441352763482308607,2.2342751026153564
92,30914,0.0,0.000000,0.000000,159721106364694528,0,2.2284045219421387
93,30915,0.0,0.000000,0.000000,5215,4035225266123964414,2.235341787338257
94,30916,0.0,0.000000,0.000000,125646288384077,-1152921504606846976,2.236311912536621
95,30919,0.0,0.000000,0.000000,22,0,2.220278024673462
96,30922,0.0,0.000000,0.000000,-109327517,-1,2.2328898906707764
97,30923,0.0,0.000000,0.000000,0,11766118367,2.22400164604187
98,30928,0.0,0.000000,0.000000,0,-1,2.2273213863372803
99,30929,0.0,0.000000,0.000000,0,0,2.2274913787841797
100,30930,0.0,0.000000,0.000000,0,0,2.21584415435791
101,30931,1e-06,0.000000,0.000001,-563254666617361,5598909136,2.2338156700134277
102,30932,0.0,0.000000,0.000000,-6,673877109,2.237846612930298
103,30933,0.0,0.000000,0.000000,-91369859186687,-1,2.2191665172576904
104,30934,1e-06,0.000000,0.000001,1,4697,2.3436012268066406
105,30936,0.0,0.000000,0.000000,0,332,2.2348272800445557
106,30937,1e-06,0.000000,0.000001,-608269259696504829,37251453949050876,2.224945068359375
107,30941,0.0,0.000000,0.000000,25578521,0,2.253970146179199
108,30942,0.0,0.000000,0.000000,1,0,2.226874828338623
109,30943,0.0,0.000000,0.000000,1,0,2.233363151550293
110,30944,0.0,0.000000,0.000000,6716187889797,-1,2.2090718746185303
111,30945,0.0,0.000000,0.000000,-1,1,2.217797040939331
112,30946,0.0,0.000000,0.000000,0,2213919714705408,2.2289586067199707
113,30950,0.0,0.000000,0.000000,-366971,-3529448821,2.236342191696167
114,30951,0.0,0.000000,0.000000,758766143436,-15,2.2298853397369385
115,30953,0.0,0.000000,0.000000,378231999954942,-2810246167479189503,2.239307165145874
116,30954,0.0,0.000000,0.000000,-1,0,2.2319657802581787
117,30957,0.0,0.000000,0.000000,1,-25915840769584,2.207878828048706
118,30958,0.0,0.000000,0.000000,12338999479569681,59,2.238454580307007
119,30962,0.0,0.000000,0.000000,11323337168168,3756002089226993663,2.213067054748535
120,30963,1e-06,0.000000,0.000001,-609337072267262,91218960,2.2368175983428955
121,30968,0.0,0.000000,0.000000,0,2305843009213693951,2.2296063899993896
122,30969,0.0,0.000000,0.000000,0,0,2.230273723602295
123,30971,1e-06,0.000000,0.000001,2766439002,-24828786507776,2.21897554397583
124,30974,0.0,0.000000,0.000000,-1,-1556735754,2.233820676803589
125,30975,0.0,0.000000,0.000000,7631,431786310,2.2357676029205322
126,30978,1e-06,0.000000,0.000001,11540,3314649325744685055,2.22370982170105
127,30979,1e-06,0.000000,0.000001,532707615663758,1837468647967162363,2.244070291519165
128,30980,0.0,0.000000,0.000000,28634354361593604,0,2.214059591293335
129,30981,0.0,0.000000,0.000000,0,3026418949592973318,2.230835199356079
130,30982,0.0,0.000000,0.000000,-9262806648,7638104968020361210,2.2327895164489746
131,30984,0.0,0.000000,0.000000,-2589791453185,0,2.2297909259796143
132,30986,0.0,0.000000,0.000000,0,-146064120217599,2.2331454753875732
133,30987,0.0,0.000000,0.000000,-4,0,2.23114275932312
134,30993,1e-06,0.000000,0.000001,1,2882303761517117439,2.2189927101135254
135,30994,0.0,0.000000,0.000000,366216690,-234151996251176954,2.2097344398498535
136,30996,0.0,0.000000,0.000000,7212,5725427,2.226595163345337
137,30997,0.0,0.000000,0.000000,224332684692912,220325094282,2.2212741374969482
138,30998,0.0,0.000000,0.000000,254292712809824255,-1,2.2321057319641113
139,30999,1e-06,0.000000,0.000001,1,-1,2.2479732036590576
140,31000,0.0,0.000000,0.000000,-239946,4035225266123964414,2.2218525409698486
141,31003,0.0,0.000000,0.000000,0,-720575940379279358,2.2081549167633057
142,31004,0.0,0.000000,0.000000,-1,-1694205673,2.239774703979492
143,31008,0.0,0.000000,0.000000,0,0,2.218162775039673
144,31010,0.0,0.000000,0.000000,1,0,2.2376697063446045
145,31013,0.0,0.000000,0.000000,0,-3488750394933248,2.2340312004089355
146,31014,0.0,0.000000,0.000000,0,0,2.2109475135803223
147,31015,0.0,0.000000,0.000000,0,576460752303423488,2.243528127670288
148,31016,0.0,0.000000,0.000000,-3965628,0,2.2210729122161865
149,31017,0.0,0.000000,0.000000,0,-224955338204381181,2.2163426876068115
150,31023,0.0,0.000000,0.000000,-1,539920703,2.227633476257324
151,31024,0.0,0.000000,0.000000,854848300363284479,382810444465,2.2233266830444336
152,31025,0.0,0.000000,0.000000,0,-1,2.228030204772949
153,31027,0.0,0.000000,0.000000,864691128455135231,0,2.231997013092041
154,31029,0.0,0.000000,0.000000,309858,40127012864,2.217294931411743
155,31030,1e-06,0.000000,0.000001,0,0,2.2349154949188232
156,31031,0.0,0.000000,0.000000,-178312623,-3759756,2.2137980461120605
157,31033,0.0,0.000000,0.000000,0,-1,2.2180631160736084
158,31035,0.0,0.000000,0.000000,-16070349892944,358025018,2.2386178970336914
159,31036,0.0,0.000000,0.000000,32826087789625190,532090,2.213186264038086
160,31037,0.0,0.000000,0.000000,25753790,0,2.2331931591033936
161,31038,0.0,0.000000,0.000000,0,0,2.238410711288452
162,31039,0.0,0.000000,0.000000,-368368274453,-207891,2.2254414558410645
163,31040,0.0,0.000000,0.000000,0,-141861193,2.2256522178649902
164,31041,0.0,0.000000,0.000000,12781,0,2.2457468509674072
165,31042,0.0,0.000000,0.000000,17688341602764,3361583589376,2.2297821044921875
166,31045,0.0,0.000000,0.000000,0,-207629339434549217,2.2501864433288574
167,31047,0.0,0.000000,0.000000,2216683031392256,-96958470,2.2359867095947266
168,31051,0.0,0.000000,0.000000,1,717779507987094,2.233027458190918
169,31054,0.0,0.000000,0.000000,0,2187635,2.234184503555298
170,31055,1e-06,0.000000,0.000001,-1,-49,2.2489547729492188
171,31059,0.0,0.000000,0.000000,-115,432345564227567615,2.216517686843872
172,31060,0.0,0.000000,0.000000,-1104086,183728210,2.235621452331543
173,31063,0.0,0.000000,0.000000,16407,0,2.2435765266418457
174,31064,0.0,0.000000,0.000000,0,532051863,2.2327606678009033
175,31067,0.0,0.000000,0.000000,-1,7602076171001397244,2.2330238819122314
176,31069,0.0,0.000000,0.000000,-1544312459723014141,-1,2.247262954711914
177,31070,0.0,0.000000,0.000000,0,8647831552,2.242083787918091
178,31072,0.0,0.000000,0.000000,80978935293054,0,2.2284796237945557
179,31075,0.0,0.000000,0.000000,0,0,2.224346876144409
180,31076,0.0,0.000000,0.000000,-4484804,-17945903235071,2.226119041442871
181,31077,0.0,0.000000,0.000000,-488640559569698815,-1,2.2113752365112305
182,31078,1e-06,0.000000,0.000001,-2040353990115328,-436655649808449528,2.2471513748168945
183,31079,1e-06,0.000000,0.000001,-106501041964552,2882303761517117438,2.2277374267578125
184,31080,0.0,0.000000,0.000000,1550311395164158,-1,2.2438249588012695
185,31081,1e-06,0.000000,0.000001,0,2882303761517117438,2.208808422088623
186,31083,0.0,0.000000,0.000000,-1,1,2.238685131072998
187,31084,0.0,0.000000,0.000000,-66156,0,2.2249934673309326
188,31087,0.0,0.000000,0.000000,324,1008806316530991103,2.2439749240875244
189,31088,0.0,0.000000,0.000000,-1,190773329919,2.2365915775299072
190,31090,0.0,0.000000,0.000000,1,1646533570086,2.246565818786621
191,31091,0.0,0.000000,0.000000,11988132681661,144115188075855872,2.224764347076416
192,31094,1e-06,0.000000,0.000001,0,2726381699871,2.240906000137329
193,31096,0.0,0.000000,0.000000,1,-2305843009213693951,2.2311997413635254
194,31097,0.0,0.000000,0.000000,0,1,2.2238333225250244
195,31098,0.0,0.000000,0.000000,1152921504606846977,890594,2.213973045349121
196,31100,1e-06,0.000000,0.000001,-1,-88969732140564480,2.224712610244751
197,31101,0.0,0.000000,0.000000,-252201579132747776,288230376151711744,2.2310166358947754
198,31102,0.0,0.000000,0.000000,531,2503137231,2.224846839904785
199,31103,0.0,0.000000,0.000000,-4938172,0,2.21893048286438
200,31104,0.0,0.000000,0.000000,1,-576460752303423489,2.224257230758667
201,31105,0.0,0.000000,0.000000,132,-4652228575232,2.23518443107605
202,31106,0.0,0.000000,0.000000,105832,-27591418377,2.234647512435913
203,31110,1e-06,0.000000,0.000001,392223685,-1,2.2364089488983154
204,31113,1e-06,0.000000,0.000001,0,-1152921504606846976,2.247081995010376
205,31114,1e-06,0.000000,0.000001,127,1,2.2148897647857666
206,31115,0.0,0.000000,0.000000,-35099817,-974508893476864,2.2214741706848145
207,31116,0.0,0.000000,0.000000,-2420993494385,0,2.2283079624176025
208,31119,0.0,0.000000,0.000000,1,3362891563,2.2212753295898438
209,31120,0.0,0.000000,0.000000,-12494507,-8462582,2.2217085361480713
210,31121,0.0,0.000000,0.000000,0,-1025378,2.230548858642578
211,31122,0.0,0.000000,0.000000,0,55519,2.213351011276245
212,31126,0.0,0.000000,0.000000,-5364716947898369,6260181,2.227349281311035
213,31127,0.0,0.000000,0.000000,434,1,2.216468572616577
214,31128,0.0,0.000000,0.000000,-1,36028797018963969,2.21518874168396
215,31130,0.0,0.000000,0.000000,-1,5800636320053198843,2.2400131225585938
216,31131,0.0,0.000000,0.000000,0,-243194379878006784,2.2352828979492188
217,31136,0.0,0.000000,0.000000,3,19751345942691840,2.2237250804901123
218,31138,1e-06,0.000000,0.000001,0,2918332558536081407,2.2426917552948
219,31139,0.0,0.000000,0.000000,0,0,2.231520414352417
220,31140,0.0,0.000000,0.000000,469,19936714222060,2.2338287830352783
221,31141,1e-06,0.000000,0.000001,-263082950169355408,0,2.2375409603118896
222,31142,0.0,0.000000,0.000000,-50245,141503150268416,2.2335362434387207
223,31143,0.0,0.000000,0.000000,-110979333175771130,0,2.2283852100372314
224,31145,0.0,0.000000,0.000000,-463044,-1729382256910270463,2.226335048675537
225,31146,0.0,0.000000,0.000000,-1,0,2.230287790298462
226,31147,1e-06,0.000000,0.000001,-1,-36028797018963967,2.238734483718872
227,31151,0.0,0.000000,0.000000,0,-1,2.2062625885009766
228,31160,0.0,0.000000,0.000000,0,1,2.222104787826538
229,31161,0.0,0.000000,0.000000,217442600,2305843009213693951,2.2082910537719727
230,31164,0.0,0.000000,0.000000,-61388722758,1152921504606846976,2.2358558177948
231,31165,0.0,0.000000,0.000000,0,0,2.223766326904297
232,31170,1e-06,0.000000,0.000001,0,-8188721527,2.2451300621032715
233,31171,0.0,0.000000,0.000000,126951261810458621,133330558622,2.227329969406128
234,31173,0.0,0.000000,0.000000,-1373120215187,0,2.2268357276916504
235,31174,0.0,0.000000,0.000000,-1,4831529343162,2.2718257904052734
236,31176,1e-06,0.000000,0.000001,0,1,2.229543924331665
237,31177,1e-06,0.000000,0.000001,3018317,5584463537939415059,2.2209267616271973
238,31178,0.0,0.000000,0.000000,65171220292698109,-16861767056351,2.2331178188323975
239,31179,0.0,0.000000,0.000000,-27,1704514839642109,2.222001314163208
240,31180,1e-06,0.000000,0.000001,0,2305843009213693951,2.2099974155426025
241,31181,0.0,0.000000,0.000000,0,-6592692873215,2.2275009155273438
242,31183,0.0,0.000000,0.000000,1,0,2.220909833908081
243,31184,0.0,0.000000,0.000000,0,1487008266518526,2.237600326538086
244,31185,0.0,0.000000,0.000000,0,0,2.2264492511749268
245,31186,0.0,0.000000,0.000000,-145085020,1,2.2385730743408203
246,31189,1e-06,0.000000,0.000001,17460557647,-2305843009213693951,2.2301738262176514
247,31190,0.0,0.000000,0.000000,0,0,2.234276056289673
248,31191,0.0,0.000000,0.000000,305936,-1387551683447973,2.226250171661377
249,31193,0.0,0.000000,0.000000,-1,8904688044030,2.218134641647339
250,31194,1e-06,0.000000,0.000001,-34423016456,-3458764513820540926,2.2405946254730225
251,31198,1e-06,0.000000,0.000001,28672737,-8574853690513424392,2.2146236896514893
252,31199,0.0,0.000000,0.000000,-288230376151711743,0,2.226182222366333
253,31201,0.0,0.000000,0.000000,-7,0,2.227301597595215
254,31202,0.0,0.000000,0.000000,-109186452440481792,-80814104641534,2.2232890129089355
255,31204,0.0,0.000000,0.000000,0,0,2.227512836456299
256,31205,1e-06,0.000000,0.000001,44073778697919,-3826976552910848,2.235109567642212
257,31207,0.0,0.000000,0.000000,34,-121691305218386,2.2324414253234863
258,31208,0.0,0.000000,0.000000,9371,-1,2.2294259071350098
259,31210,0.0,0.000000,0.000000,0,88187551,2.211667776107788
260,31211,0.0,0.000000,0.000000,0,410,2.223886013031006
261,31212,0.0,0.000000,0.000000,0,0,2.218660354614258
262,31213,0.0,0.000000,0.000000,1394609,-1,2.2237296104431152
263,31215,0.0,0.000000,0.000000,41272965698,0,2.2236006259918213
264,31216,0.0,0.000000,0.000000,-11607101787,416,2.223963975906372
265,31217,0.0,0.000000,0.000000,750560172224544769,1,2.2160346508026123
266,31218,0.0,0.000000,0.000000,0,0,2.227489471435547
267,31219,1e-06,0.000000,0.000001,0,0,2.2467286586761475
268,31220,0.0,0.000000,0.000000,0,353396776767586298,2.2238411903381348
269,31221,0.0,0.000000,0.000000,0,-1152921504606846976,2.237483501434326
270,31223,0.0,0.000000,0.000000,-444290958619,-1,2.2171692848205566
271,31224,0.0,0.000000,0.000000,1456914479454355455,19398014312417,2.2413382530212402
272,31225,0.0,0.000000,0.000000,2954361355555045377,-89755533645,2.2291698455810547
273,31227,1e-06,0.000000,0.000001,-1133,-576460752303423489,2.2262487411499023
274,31228,0.0,0.000000,0.000000,-10279558523,-210547360208,2.2336957454681396
275,31229,0.0,0.000000,0.000000,0,-783932161,2.2303850650787354
276,31230,0.0,0.000000,0.000000,1422158605582337,-14450909099561,2.2380471229553223
277,31232,0.0,0.000000,0.000000,-1298398490,-180143985094819839,2.2268428802490234
278,31233,0.0,0.000000,0.000000,40844,-9,2.226356029510498
279,31235,0.0,0.000000,0.000000,1,0,2.2342896461486816
280,31237,0.0,0.000000,0.000000,1,1,2.234130859375
281,31238,0.0,0.000000,0.000000,0,-253343904455354,2.2341625690460205
282,31239,0.0,0.000000,0.000000,100560551377202,0,2.2341363430023193
283,31242,0.0,0.000000,0.000000,1,144115188075855873,2.2101776599884033
284,31244,0.0,0.000000,0.000000,-16,1,2.2290825843811035
285,31245,0.0,0.000000,0.000000,0,52956811224940544,2.2334351539611816
286,31246,0.0,0.000000,0.000000,-48294124104712186,-2738188573441261567,2.2271411418914795
287,31247,1e-06,0.000000,0.000001,150336318,-77086,2.2510340213775635
288,31248,0.0,0.000000,0.000000,0,57983845202395135,2.219221353530884
289,31252,0.0,0.000000,0.000000,-9396426370973696,-2882303761517117439,2.233945369720459
290,31254,0.0,0.000000,0.000000,3,288230376151711743,2.228832721710205
291,31257,0.0,0.000000,0.000000,0,1,2.2349531650543213
292,31258,0.0,0.000000,0.000000,-36028797018963967,1,2.22942852973938
293,31260,0.0,0.000000,0.000000,-42594943021088769,-1,2.230184555053711
294,31264,0.0,0.000000,0.000000,0,0,2.235434055328369
295,31265,0.0,0.000000,0.000000,0,1,2.229987382888794
296,31266,1e-06,0.000000,0.000001,0,0,2.2164247035980225
297,31268,0.0,0.000000,0.000000,0,0,2.218891143798828
298,31270,0.0,0.000000,0.000000,-1,-2004894550589438,2.2506723403930664
299,31271,0.0,0.000000,0.000000,0,40532396646334463,2.228724479675293
300,31272,1e-06,0.000000,0.000001,0,39014914,2.2305707931518555
301,31273,1e-06,0.000000,0.000001,1587808,5660,2.2228641510009766
302,31278,0.0,0.000000,0.000000,-63,0,2.235351800918579
303,31279,0.0,0.000000,0.000000,-1,-674192446794,2.229508876800537
304,31280,0.0,0.000000,0.000000,-345627430338903,-1,2.238478183746338
305,31281,0.0,0.000000,0.000000,0,144115188075855872,2.2283005714416504
306,31282,1e-06,0.000000,0.000001,-1,0,2.2609145641326904
307,31283,0.0,0.000000,0.000000,-1,1,2.239119052886963
308,31284,0.0,0.000000,0.000000,-236615243199,-689050742987685884,2.2311594486236572
309,31285,0.0,0.000000,0.000000,2788435704,0,2.2264750003814697
310,31286,0.0,0.000000,0.000000,-198576,-6,2.2176687717437744
311,31291,0.0,0.000000,0.000000,-1,-420996515839,2.2419087886810303
312,31292,0.0,0.000000,0.000000,24089448269721,1,2.214385747909546
313,31295,0.0,0.000000,0.000000,-17,1,2.239656686782837
314,31297,0.0,0.000000,0.000000,1,0,2.230105400085449
315,31298,1e-06,0.000000,0.000001,-125184,1,2.221514940261841
316,31301,0.0,0.000000,0.000000,668760355408707587,0,2.2115478515625
317,31302,1e-06,0.000000,0.000001,0,-5908722711110090749,2.2368156909942627
318,31303,1e-06,0.000000,0.000001,1628617513782738945,720575940379279361,2.2415897846221924
319,31304,0.0,0.000000,0.000000,1,-2305843009213693951,2.2178542613983154
320,31305,0.0,0.000000,0.000000,13325810,-1,2.229963541030884
321,31306,0.0,0.000000,0.000000,43,1,2.2342312335968018
322,31307,1e-06,0.000000,0.000001,-1,-2738188573441261566,2.2326149940490723
323,31308,0.0,0.000000,0.000000,0,-4646769524736,2.216672658920288
324,31309,0.0,0.000000,0.000000,576460752303423489,324259173170675712,2.2420732975006104
325,31311,0.0,0.000000,0.000000,-58712,8645236,2.213027000427246
326,31315,0.0,0.000000,0.000000,9377952638758,46141,2.225398063659668
327,31316,0.0,0.000000,0.000000,-21,0,2.2295453548431396
328,31321,1e-06,0.000000,0.000001,0,0,2.235682725906372
329,31323,0.0,0.000000,0.000000,-1,-1297036692682702847,2.2320761680603027
330,31324,0.0,0.000000,0.000000,0,-1,2.2408809661865234
331,31325,0.0,0.000000,0.000000,-138912156007001,-22839731697328242,2.2292518615722656
332,31327,0.0,0.000000,0.000000,-26366,397139550,2.2353005409240723
333,31329,0.0,0.000000,0.000000,0,-985338771145217,2.232931613922119
334,31330,0.0,0.000000,0.000000,-711896264,-2882303761517117439,2.226696729660034
335,31331,0.0,0.000000,0.000000,-1095374643412,126642917,2.242969036102295
336,31332,0.0,0.000000,0.000000,-1,18802525469,2.2331206798553467
337,31333,0.0,0.000000,0.000000,0,0,2.2299327850341797
338,31335,1e-06,0.000000,0.000001,0,-31525197391593472,2.2345633506774902
339,31337,0.0,0.000000,0.000000,0,411277623,2.2357120513916016
340,31339,0.0,0.000000,0.000000,-139,0,2.217653751373291
341,31340,0.0,0.000000,0.000000,8,-2130,2.2308268547058105
342,31341,0.0,0.000000,0.000000,0,576460752303423487,2.2260875701904297
343,31342,0.0,0.000000,0.000000,0,-23423,2.2211856842041016
344,31346,1e-06,0.000000,0.000001,7618161,-89663235,2.2364442348480225
345,31347,1e-06,0.000000,0.000001,-1,-1120122739621888,2.2267658710479736
346,31349,0.0,0.000000,0.000000,-10554212115021823,0,2.244156837463379
347,31350,0.0,0.000000,0.000000,1,0,2.233994483947754
348,31352,0.0,0.000000,0.000000,0,-704988,2.242020845413208
349,31353,0.0,0.000000,0.000000,144375862525953,-1369094286720630781,2.2339558601379395
350,31355,0.0,0.000000,0.000000,1,-1,2.2294931411743164
351,31356,0.0,0.000000,0.000000,1,-4537505,2.23258900642395
352,31357,1e-06,0.000000,0.000001,1,4611686018427387901,2.251574993133545
353,31359,1e-06,0.000000,0.000001,0,-5260204364768739339,2.220366954803467
354,31360,0.0,0.000000,0.000000,0,0,2.2215139865875244
355,31361,1e-06,0.000000,0.000001,0,1152921504606846974,2.2435059547424316
356,31362,0.0,0.000000,0.000000,29449379567894529,-2053641430080946174,2.23260235786438
357,31364,0.0,0.000000,0.000000,-4474093,-18,2.23933482170105
358,31365,0.0,0.000000,0.000000,-42864519696542,3891110078048108542,2.2299652099609375
359,31366,0.0,0.000000,0.000000,261079650,1152921504606846976,2.23641300201416
360,31368,0.0,0.000000,0.000000,1,0,2.2316088676452637
361,31370,0.0,0.000000,0.000000,-230668743414382593,1,2.2415313720703125
362,31374,0.0,0.000000,0.000000,0,-1,2.233372926712036
363,31376,0.0,0.000000,0.000000,-1046,-1152921504606846976,2.2400107383728027
364,31377,0.0,0.000000,0.000000,4253364535474,-6386200029183,2.2309625148773193
365,31378,1e-06,0.000000,0.000001,0,-149533581377537,2.231661319732666
366,31379,0.0,0.000000,0.000000,89986291,0,2.2424964904785156
367,31381,0.0,0.000000,0.000000,45,0,2.2327377796173096
368,31382,0.0,0.000000,0.000000,-1,-49250748596224,2.2202200889587402
369,31385,0.0,0.000000,0.000000,0,0,2.2299587726593018
370,31386,0.0,0.000000,0.000000,1,-39476865483669505,2.239129066467285
371,31387,1e-06,0.000000,0.000001,-291501,20002288549292,2.2395811080932617
372,31388,1e-06,0.000000,0.000001,0,-5548,2.2292227745056152
373,31389,0.0,0.000000,0.000000,0,0,2.229647636413574
374,31390,0.0,0.000000,0.000000,0,7277816997830721530,2.2425496578216553
375,31391,0.0,0.000000,0.000000,414674521686009,433630930,2.230241298675537
376,31392,0.0,0.000000,0.000000,-1,-1152921504606846976,2.236292839050293
377,31394,0.0,0.000000,0.000000,0,-1,2.2322726249694824
378,31395,0.0,0.000000,0.000000,1815168877,0,2.2342309951782227
379,31396,1e-06,0.000000,0.000001,1,144115188075855873,2.239602565765381
380,31398,0.0,0.000000,0.000000,10294804694992247,-5203370058973185,2.2261855602264404
381,31401,0.0,0.000000,0.000000,0,576460752303423488,2.241158962249756
382,31402,0.0,0.000000,0.000000,-53382720107,0,2.233811855316162
